Node 	 Time 	 Analytic Concentration 	 Model Computed Concentration 	 Node Error 	 GRID RMS ERROR
 1543	       1710.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0136941965
 1543	       1720.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0136717600
 1543	       1730.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0136494801
 1543	       1740.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0136273546
 1543	       1750.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0136053817
 1543	       1760.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0135835600
 1543	       1770.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0135618881
 1543	       1780.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0135403653
 1543	       1790.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0135189905
 1543	       1800.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0134977631
 1543	       1810.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0134766824
 1543	       1820.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0134557478
 1543	       1830.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0134349586
 1543	       1840.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0134143143
 1543	       1850.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0133938142
 1543	       1860.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0133734573
 1543	       1870.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0133532429
 1543	       1880.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0133331700
 1543	       1890.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0133132375
 1543	       1900.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0132934441
 1543	       1910.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0132737887
 1543	       1920.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0132542697
 1543	       1930.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0132348858
 1543	       1940.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0132156353
 1543	       1950.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0131965166
 1543	       1960.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0131775281
 1543	       1970.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0131586680
 1543	       1980.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0131399346
 1543	       1990.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0131213261
 1543	       2000.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0131028407
 1543	       2010.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0130844768
 1543	       2020.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0130662325
